underlying_price,underlying_index,timestamp,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,change_id,bids,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,asks,ask_iv,stats.volume,stats.price_change,stats.low,stats.high,greeks.vega,greeks.theta,greeks.rho,greeks.gamma,greeks.delta,settlement_period,settlement_price
49657.09,BTC-26MAR21,1613069026054,1074.5,0.0001,0.2025,0.00260185,231.1,0.0005,0.0,BTC-26MAR21-10000-P,47758.13,5292400053,[],0.0,0.0,0.0,0.0045,14.0,"[[0.0045, 14.0], [0.03, 1.0]]",253.22,,,,,3.57043,-9.69516,-0.5931,0.0,-0.00764,month,0.0
49932.4,BTC-25JUN21,1613069026057,50.4,0.0001,0.222,0.02229371,100.0,0.009,0.0,BTC-25JUN21-24000-P,47758.13,5292431686,"[[0.0055, 0.1]]",71.58,0.0055,0.1,0.009,0.1,"[[0.009, 0.1], [0.0095, 0.1], [0.17, 0.2]]",79.37,30.4,-89.547,0.0085,0.0861,38.32619,-14.34871,-15.96088,0.0,-0.06506,month,0.03
50648.89,BTC-24SEP21,1613069027062,223.4,0.0001,0.201,0.00102312,64.73,0.035,0.0,BTC-24SEP21-200000-C,47758.18,5292032177,[],0.0,0.0,0.0,0.075,0.1,"[[0.075, 0.1], [0.5, 2.0], [0.75, 1.0], [0.8, 1.0], [1.0, 1.0]]",129.45,,,,,7.85402,-1.13194,1.89836,0.0,0.00712,month,0.09
45268.74,BTC-12FEB21,1613069027060,30.0,0.0001,0.383,0.1832902,251.16,0.2171,0.0,BTC-12FEB21-37000-C,47758.18,5292427708,[],0.0,0.0,0.0,0.196,3.0,"[[0.196, 3.0]]",496.55,,,,,0.75477,-94.78348,0.54804,1e-05,0.98268,week,0.18
48858.88,SYN.BTC-5MAR21,1613069027064,0.0,0.0001,0.287,0.08731089,100.0,,0.0,BTC-5MAR21-48000-P,47758.18,5292057799,"[[0.05, 0.4]]",60.8,0.05,0.4,0.0,0.0,[],0.0,,,,,46.47778,-107.82318,-14.72005,3e-05,-0.4229,week,
48150.64,BTC-19FEB21,1613069027063,329.1,0.0001,0.2145,0.01499341,52.01,0.0405,0.0,BTC-19FEB21-50000-C,47758.18,5292429050,[],0.0,0.0,0.0,0.0435,0.4,"[[0.0435, 0.4], [0.0725, 3.0]]",104.03,34.4,62.0,0.019,0.041,24.78571,-85.34484,3.04396,0.0001,0.3205,week,0.03
51328.78,SYN.BTC-31DEC21,1613069027060,475.5,0.1045,0.504,0.30445375,174.63,0.104,0.0,BTC-31DEC21-32000-P,47758.18,5292051640,"[[0.023, 0.1], [0.003, 0.2], [0.0005, 100.0]]",45.74,0.023,0.1,0.0,0.0,[],0.0,,,,,104.12003,-28.18487,-198.78982,0.0,-0.13379,month,0.25
47759.2,index_price,1613069028072,1.6,0.0001,0.2765,0.07663835,100.0,0.0425,0.0,BTC-26FEB21-47500-P,47759.2,5292055191,"[[0.0455, 0.4]]",60.67,0.0455,0.4,0.0,0.0,[],0.0,0.8,0.0,0.0425,0.0425,37.73863,-129.66127,-10.01719,4e-05,-0.44943,month,0.11
48150.55,BTC-19FEB21,1613069028068,57.7,0.0001,0.221,0.02112984,143.32,0.0075,0.0,BTC-19FEB21-40500-P,47759.2,5292423981,"[[0.007, 0.5]]",98.63,0.007,0.5,0.039,3.0,"[[0.039, 3.0]]",188.01,8.5,-46.4286,0.0075,0.014,17.72493,-168.17502,-1.93429,3e-05,-0.17301,week,0.01
48150.55,BTC-19FEB21,1613069028068,27.8,0.0001,0.3995,0.19993049,153.92,0.1664,0.0,BTC-19FEB21-39500-C,47759.2,5292428967,[],0.0,0.0,0.0,0.2905,3.0,"[[0.2905, 3.0]]",363.49,,,,,16.67457,-169.91174,6.40303,2e-05,0.84257,week,0.13
50648.87,BTC-24SEP21,1613069028069,143.0,0.724,1.1235,0.9235809,161.51,0.905,0.0,BTC-24SEP21-4000-C,47759.2,5292398622,"[[0.1, 49.8]]",0.0,0.1,49.8,0.0,0.0,[],0.0,,,,,4.89375,-1.75997,22.51014,0.0,0.99582,month,0.92
49932.61,BTC-25JUN21,1613069028074,0.0,0.039,0.4385,0.2385323,100.0,,0.0,BTC-25JUN21-50000-P,47759.2,5292431020,"[[0.0735, 0.1], [0.0465, 0.1]]",30.2,0.0735,0.1,0.0,0.0,[],0.0,,,,,115.1868,-43.12408,-113.3724,1e-05,-0.38201,month,0.26
47759.2,index_price,1613069028074,26.5,0.0001,0.268,0.06830068,250.0,0.012,0.0,BTC-26FEB21-35000-P,47759.2,5291875555,"[[0.0025, 0.5]]",89.28,0.0025,0.5,0.0,0.0,[],0.0,,,,,26.0066,-223.38176,-4.94767,1e-05,-0.19154,month,0.09
47758.32,index_price,1613069029079,545.4,0.0001,0.2365,0.03677902,250.0,0.007,0.0,BTC-26FEB21-30000-P,47758.32,5291997471,"[[0.0005, 1.0]]",99.25,0.0005,1.0,0.0,0.0,[],0.0,,,,,18.94129,-162.69487,-2.96249,1e-05,-0.1188,month,0.05
45269.7,BTC-12FEB21,1613069029078,228.0,0.0001,0.2,0.00011343,251.19,0.0003,0.0,BTC-12FEB21-35000-P,47758.32,5292298244,[],0.0,0.0,0.0,0.0015,3.0,"[[0.0015, 3.0]]",355.95,,,,,0.19324,-5.13505,-0.00259,0.0,-0.00367,week,0.0
45269.7,BTC-12FEB21,1613069029075,3.0,0.0001,0.3495,0.14952721,120.83,0.179,0.0,BTC-12FEB21-38500-C,47758.32,5292429977,"[[0.105, 20.0], [0.0345, 4.6]]",0.0,0.105,20.0,0.163,3.0,"[[0.163, 3.0]]",428.07,0.2,0.0,0.179,0.179,0.01716,-1.03698,0.58289,0.0,0.99974,week,0.14
45268.82,BTC-12FEB21,1613069029080,0.0,0.0001,0.3265,0.12658048,85.03,,0.0,BTC-12FEB21-51000-P,47758.32,5292427741,[],0.0,0.0,0.0,0.13,3.0,"[[0.13, 3.0]]",220.16,,,,,0.01134,-0.482,-0.77226,0.0,-0.99983,week,0.14
51328.83,SYN.BTC-31DEC21,1613069030081,54.2,0.0001,0.3065,0.10669729,174.63,0.014,0.0,BTC-31DEC21-16000-P,47758.71,5292006048,"[[0.004, 0.1]]",66.3,0.004,0.1,0.0,0.0,[],0.0,,,,,59.63777,-16.14384,-76.92991,0.0,-0.0629,month,0.08
49656.54,BTC-26MAR21,1613069030083,459.5,0.0001,0.2065,0.00699465,231.12,0.0005,0.0,BTC-26MAR21-13000-P,47758.71,5292400122,[],0.0,0.0,0.0,0.0105,9.0,"[[0.0105, 9.0]]",251.67,0.1,0.0,0.0005,0.0005,7.57009,-20.55804,-1.4575,0.0,-0.01818,month,0.0
49656.54,BTC-26MAR21,1613069030082,438.1,0.0001,0.277,0.07748517,231.12,0.0115,0.0,BTC-26MAR21-28000-P,47758.71,5292400094,"[[0.0015, 0.4]]",81.49,0.0015,0.4,0.091,0.2,"[[0.091, 0.2]]",249.46,,,,,36.10206,-98.04216,-12.08313,1e-05,-0.13123,month,0.01
48150.36,BTC-19FEB21,1613069030082,13.5,0.0001,0.22,0.02020677,160.25,0.0055,0.0,BTC-19FEB21-39000-P,47758.71,5292423996,"[[0.005, 0.5]]",104.87,0.005,0.5,0.041,3.0,"[[0.041, 3.0]]",215.6,7.0,-38.8889,0.0055,0.009,16.26395,-172.53517,-1.71184,2e-05,-0.1516,week,0.01
47758.71,index_price,1613069030086,201.0,0.0001,0.248,0.04804395,250.0,0.01,0.0,BTC-26FEB21-32000-P,47758.71,5292042937,"[[0.001, 0.5]]",95.41,0.001,0.5,0.0,0.0,[],0.0,,,,,21.88205,-187.95431,-3.70362,1e-05,-0.14646,month,0.06
47758.07,index_price,1613069031096,133.2,0.0001,0.219,0.01949316,250.0,0.005,0.0,BTC-26FEB21-26000-P,47758.07,5291535214,"[[0.0005, 4.0]]",126.72,0.0005,4.0,0.0,0.0,[],0.0,,,,,12.95795,-111.30139,-1.72499,1e-05,-0.0711,month,0.03
48859.27,SYN.BTC-5MAR21,1613069031095,0.0,0.0805,0.48,0.28030832,50.21,,0.0,BTC-5MAR21-62500-P,47758.07,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,6.98157,-8.13303,-36.21107,1e-05,-0.97482,week,
47758.07,index_price,1613069031090,190.0,0.0001,0.261,0.06109728,250.0,0.011,0.0,BTC-26FEB21-34000-P,47758.07,5292053914,"[[0.0015, 0.5], [0.001, 9.6], [0.0005, 1.0]]",88.04,0.0015,0.5,0.1295,0.1,"[[0.1295, 0.1]]",374.73,,,,,24.681,-211.99568,-4.51693,1e-05,-0.17612,month,0.08
45680.82,SYN.BTC-13FEB21,1613069031092,0.0,0.1135,0.513,0.31347349,111.85,,0.0,BTC-13FEB21-60000-P,47758.07,5292429496,[],0.0,0.0,0.0,0.355,3.0,"[[0.355, 3.0]]",498.71,,,,,0.01261,-0.45431,-2.55231,0.0,-0.99989,day,
47758.07,index_price,1613069031088,0.0,0.0001,0.337,0.13704594,51.89,,0.0,BTC-26FEB21-54000-P,47758.07,5260138613,"[[0.0005, 2.0]]",0.0,0.0005,2.0,0.0,0.0,[],0.0,,,,,20.00601,-35.66636,-19.20542,4e-05,-0.87155,month,0.24
50649.23,BTC-24SEP21,1613069031094,120.9,0.124,0.5235,0.32390629,100.0,0.31,0.0,BTC-24SEP21-48000-C,47758.07,5292424345,"[[0.0875, 0.1]]",18.93,0.0875,0.1,0.0,0.0,[],0.0,222.0,3.3333,0.3,0.31,142.53228,-31.73692,110.17389,1e-05,0.67748,month,0.31
48149.87,BTC-19FEB21,1613069032095,92.8,0.0001,0.222,0.02238879,221.44,0.003,0.0,BTC-19FEB21-35000-P,47759.21,5292430811,"[[0.0025, 0.5]]",126.66,0.0025,0.5,0.0545,3.0,"[[0.0545, 3.0]]",316.23,4.5,-25.0,0.003,0.004,14.0901,-206.55835,-1.44759,1e-05,-0.1229,week,0.01
50648.59,BTC-24SEP21,1613069032096,0.0,0.7775,1.177,0.97702377,40.75,,0.0,BTC-24SEP21-100000-P,47759.21,5292401434,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,22.84036,-2.0726,-608.40283,0.0,-0.97548,month,1.1
48149.87,BTC-19FEB21,1613069032100,18.4,0.0001,0.2785,0.07867518,134.78,0.0395,0.0,BTC-19FEB21-48000-C,47759.21,5292423984,"[[0.005, 109.0]]",5.6,0.005,109.0,0.086,3.0,"[[0.086, 3.0]]",147.64,10.0,17.9104,0.029,0.04,27.45607,-244.98541,4.64614,4e-05,0.54499,week,0.03
45268.51,BTC-12FEB21,1613069032099,46.5,0.0001,0.2,1.36e-06,85.05,0.002,0.0,BTC-12FEB21-51000-C,47759.21,5292298412,[],0.0,0.0,0.0,0.001,3.5,"[[0.001, 3.5]]",170.09,42.0,300.0,0.0005,0.002,0.01136,-0.06168,0.00011,0.0,0.00017,week,0.0
47759.21,index_price,1613069032095,25.1,0.1355,0.535,0.33544085,250.0,0.2844,0.0,BTC-26FEB21-35000-C,47759.21,5255414334,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,26.00659,-223.38172,9.00705,1e-05,0.80846,month,0.31
45269.57,BTC-12FEB21,1613069033102,5.1,0.0001,0.2,0.00028037,251.18,0.0035,0.0,BTC-12FEB21-36000-P,47756.27,5292298420,[],0.0,0.0,0.0,0.0015,3.0,"[[0.0015, 3.0]]",322.67,,,,,0.40142,-12.69237,-0.00592,1e-05,-0.00836,week,0.0
48150.85,BTC-19FEB21,1613069033104,224.0,0.134,0.5335,0.33378349,238.06,0.2716,0.0,BTC-19FEB21-33000-C,47756.27,5288110945,[],0.0,0.0,0.0,0.0,0.0,[],0.0,99.0,0.0,0.2716,0.2716,12.26508,-193.29503,5.62916,1e-05,0.89877,week,0.27
47756.27,index_price,1613069033105,281.3,0.0001,0.201,0.00130124,51.6,0.021,0.0,BTC-26FEB21-58000-C,47756.27,5292396873,[],0.0,0.0,0.0,0.021,0.4,"[[0.021, 0.4]]",103.21,0.1,0.0,0.021,0.021,7.0678,-12.52928,0.60878,2e-05,0.03327,month,0.02
47756.27,index_price,1613069033103,259.5,0.0001,0.2755,0.07594121,250.0,0.0145,0.0,BTC-26FEB21-36000-P,47756.27,5292042566,"[[0.0035, 0.5], [0.001, 1.0]]",88.17,0.0035,0.5,0.0,0.0,[],0.0,,,,,27.27636,-234.28834,-5.39416,1e-05,-0.20734,month,0.1
48147.91,BTC-19FEB21,1613069033108,0.0,0.1915,0.591,0.39124529,260.0,,0.0,BTC-19FEB21-30000-C,47756.27,5286220684,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,9.63043,-165.76095,5.33532,1e-05,0.92674,week,0.35
45266.75,BTC-12FEB21,1613069034111,54.6,0.0001,0.22,0.02046167,66.94,0.014,0.0,BTC-12FEB21-46000-P,47759.49,5292429493,"[[0.001, 0.5]]",0.0,0.001,0.5,0.03,3.0,"[[0.03, 3.0]]",133.62,5.4,-51.7241,0.014,0.029,5.85681,-196.03895,-0.51245,0.00028,-0.727,week,0.03
49655.22,BTC-26MAR21,1613069034109,347.0,0.6795,1.079,0.87946469,231.12,0.876,0.0,BTC-26MAR21-6000-C,47759.49,5292431492,"[[0.8555, 4.0], [0.128, 6.0]]",0.0,0.8555,4.0,0.9035,4.0,"[[0.9035, 4.0], [0.904, 1.0]]",500.0,,,,,0.60277,-1.63695,6.91662,0.0,0.99894,month,0.87
48857.12,SYN.BTC-5MAR21,1613069034115,0.0,0.0001,0.336,0.13629394,48.99,,0.0,BTC-5MAR21-55000-P,47759.49,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,30.58456,-34.76219,-27.73941,4e-05,-0.82517,week,
48151.17,BTC-19FEB21,1613069034112,78.0,0.0001,0.2305,0.03085053,59.67,0.0535,0.0,BTC-19FEB21-48500-C,47759.49,5292429065,"[[0.005, 99.0]]",14.09,0.005,99.0,0.057,0.4,"[[0.057, 0.4], [0.0815, 3.0]]",105.24,10.4,75.4098,0.026,0.054,27.60931,-109.05548,4.51077,0.0001,0.48357,week,0.03
48151.0,BTC-19FEB21,1613069035118,7.2,0.0001,0.307,0.10742427,113.04,0.0615,0.0,BTC-19FEB21-44500-C,47760.06,5292431841,[],0.0,0.0,0.0,0.1775,3.0,"[[0.1775, 3.0]]",248.21,,,,,23.53951,-176.14816,6.04759,4e-05,0.71439,week,0.04
45270.45,BTC-12FEB21,1613069035124,21.4,0.0001,0.2,1.903e-05,108.36,0.0005,0.0,BTC-12FEB21-40000-P,47760.06,5292298585,[],0.0,0.0,0.0,0.0025,3.0,"[[0.0025, 3.0], [0.1, 1.0]]",216.74,7.0,-80.0,0.0005,0.0025,0.08897,-0.86154,-0.00108,0.0,-0.00156,week,0.0
48151.0,BTC-19FEB21,1613069035116,341.1,0.0525,0.452,0.25207443,187.69,0.35,0.0,BTC-19FEB21-37000-C,47760.06,5292425387,[],0.0,0.0,0.0,0.35,0.1,"[[0.35, 0.1], [0.3625, 3.0]]",432.27,,,,,14.91218,-185.28337,6.12303,2e-05,0.86665,week,0.18
49658.34,BTC-26MAR21,1613069035121,0.0,0.096,0.4955,0.29582541,52.2,,0.0,BTC-26MAR21-64000-P,47760.06,5282232856,"[[0.001, 10.0]]",0.0,0.001,10.0,0.0,0.0,[],0.0,,,,,27.76452,-17.02808,-69.75036,2e-05,-0.90898,month,0.4
48860.51,SYN.BTC-5MAR21,1613069035120,0.0,0.0001,0.3725,0.17258492,49.01,,0.0,BTC-5MAR21-57000-P,47760.06,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,22.11128,-25.13756,-30.69736,3e-05,-0.89147,week,
50650.62,BTC-24SEP21,1613069036124,108.5,0.0001,0.2465,0.04692446,100.0,0.043,0.0,BTC-24SEP21-24000-P,47760.3,5292000858,"[[0.0095, 0.1]]",63.0,0.0095,0.1,0.0,0.0,[],0.0,,,,,64.19786,-14.2946,-42.48175,0.0,-0.08941,month,0.05
49930.98,BTC-25JUN21,1613069036128,342.1,0.223,0.6225,0.42255578,100.0,0.25,0.0,BTC-25JUN21-32000-C,47760.3,5292398640,"[[0.25, 0.7]]",0.0,0.25,0.7,0.432,17.0,"[[0.432, 17.0]]",106.62,1.8,-37.4218,0.25,0.4445,70.30979,-26.32285,78.15757,1e-05,0.85035,month,0.41
48151.61,BTC-19FEB21,1613069036131,226.2,0.0001,0.3895,0.18997868,148.64,0.1286,0.0,BTC-19FEB21-40000-C,47760.3,5292430824,[],0.0,0.0,0.0,0.277,3.0,"[[0.277, 3.0]]",346.86,125.0,-3.0166,0.1286,0.1393,17.19013,-169.15455,6.42735,2e-05,0.83506,week,0.12
49659.03,BTC-26MAR21,1613069036128,780.8,0.564,0.9635,0.76357196,231.13,0.7425,0.0,BTC-26MAR21-12000-C,47760.3,5292400067,"[[0.4405, 4.0]]",0.0,0.4405,4.0,0.903,2.7,"[[0.903, 2.7], [0.906, 2.7], [0.9215, 4.0]]",500.0,4.0,0.0,0.7425,0.7425,6.09098,-16.54187,12.87084,0.0,0.98589,month,0.74
45270.56,BTC-12FEB21,1613069036126,0.0,0.0001,0.3595,0.159697,90.89,,0.0,BTC-12FEB21-52500-P,47760.3,5292427740,[],0.0,0.0,0.0,0.1625,3.0,"[[0.1625, 3.0]]",247.96,,,,,0.00117,-0.05329,-0.79508,0.0,-0.99998,week,0.17
48861.19,SYN.BTC-5MAR21,1613069037134,0.0,0.0001,0.201,0.00111534,50.21,,0.0,BTC-5MAR21-62500-C,47759.99,5292054961,[],0.0,0.0,0.0,0.0225,0.4,"[[0.0225, 0.4]]",100.42,,,,,6.98316,-8.13399,0.69455,1e-05,0.02519,week,
45270.43,BTC-12FEB21,1613069037132,152.4,0.0001,0.2605,0.06060915,77.65,0.0541,0.0,BTC-12FEB21-48000-P,47759.99,5292420415,"[[0.013, 0.4]]",0.0,0.013,0.4,0.07,3.0,"[[0.07, 3.0]]",193.61,152.4,184.7368,0.019,0.0541,1.10765,-43.00457,-0.70845,5e-05,-0.97272,week,0.08
50650.18,BTC-24SEP21,1613069037136,314.0,0.0001,0.213,0.01311132,100.0,0.002,0.0,BTC-24SEP21-16000-P,47759.99,5292400056,"[[0.0025, 0.1], [0.0005, 9.7]]",72.74,0.0025,0.1,0.017,0.2,"[[0.017, 0.2]]",106.6,,,,,28.03298,-6.24196,-13.85371,0.0,-0.03135,month,0.01
50650.18,BTC-24SEP21,1613069037135,1202.3,0.2285,0.628,0.42841757,100.0,0.2685,0.0,BTC-24SEP21-36000-C,47759.99,5291382641,"[[0.254, 1.0]]",0.0,0.254,1.0,0.0,0.0,[],0.0,,,,,112.54383,-25.05955,114.54664,1e-05,0.79601,month,0.42
45270.43,BTC-12FEB21,1613069037130,35.4,0.0001,0.2005,0.00091742,251.2,0.0005,0.0,BTC-12FEB21-37500-P,47759.99,5292298657,"[[0.0005, 5.5]]",228.63,0.0005,5.5,0.0015,3.0,"[[0.0015, 3.0]]",273.77,24.5,0.0,0.0005,0.0005,0.99929,-41.53185,-0.01717,1e-05,-0.02412,week,0.0
48151.78,BTC-19FEB21,1613069038141,14.2,0.0001,0.22,0.02018177,173.28,0.005,0.0,BTC-19FEB21-38000-P,47760.84,5292424944,"[[0.004, 0.5]]",109.12,0.004,0.5,0.0435,3.0,"[[0.0435, 3.0]]",237.45,9.0,-28.5714,0.0045,0.007,15.5138,-177.9667,-1.60894,2e-05,-0.1413,week,0.01
47760.84,index_price,1613069038137,4.0,0.0001,0.2815,0.08174709,179.5,0.036,0.0,BTC-26FEB21-42000-P,47760.84,5292037383,"[[0.015, 0.5]]",74.63,0.015,0.5,0.0,0.0,[],0.0,,,,,32.92282,-203.04548,-7.18073,2e-05,-0.29535,month,0.12
51330.03,SYN.BTC-31DEC21,1613069038139,205.2,0.459,0.8585,0.65887399,174.63,0.183,0.0,BTC-31DEC21-36000-C,47760.84,5292432167,"[[0.3, 0.1], [0.1135, 0.7]]",19.07,0.3,0.1,0.0,0.0,[],0.0,,,,,112.44917,-30.44059,86.74865,0.0,0.85011,month,0.58
49658.49,BTC-26MAR21,1613069038140,1172.5,0.0001,0.2,0.00029261,231.13,0.0005,0.0,BTC-26MAR21-6000-P,47760.84,5292400112,[],0.0,0.0,0.0,0.001,15.0,"[[0.001, 15.0]]",266.64,,,,,0.6029,-1.63738,-0.07838,0.0,-0.00106,month,0.0
45681.66,SYN.BTC-13FEB21,1613069038146,0.0,0.0001,0.2,0.00018446,124.67,,0.0,BTC-13FEB21-37500-P,47760.84,5292330567,[],0.0,0.0,0.0,0.0015,1.0,"[[0.0015, 1.0], [0.01, 3.0]]",169.86,,,,,0.56581,-8.42623,-0.01357,1e-05,-0.0068,day,
51330.73,SYN.BTC-31DEC21,1613069039148,148.4,0.4815,0.881,0.68104495,174.63,0.3931,0.0,BTC-31DEC21-32000-C,47761.54,5282476252,"[[0.2, 9.0], [0.115, 0.1], [0.0005, 100.0]]",0.0,0.2,9.0,0.0,0.0,[],0.0,,,,,104.11918,-28.18562,83.99468,0.0,0.86622,month,0.6
48152.27,BTC-19FEB21,1613069039149,79.7,0.0001,0.223,0.02303292,238.08,0.0025,0.0,BTC-19FEB21-34000-P,47761.54,5292398394,"[[0.002, 0.5]]",130.99,0.002,0.5,0.0585,3.0,"[[0.0585, 3.0]]",345.18,6.5,-28.5714,0.0025,0.0035,13.65454,-215.2097,-1.40061,1e-05,-0.11754,week,0.01
45270.71,BTC-12FEB21,1613069039144,0.1,0.0001,0.304,0.10448959,79.62,0.1035,0.0,BTC-12FEB21-50000-P,47761.54,5292427763,"[[0.016, 99.0]]",0.0,0.016,99.0,0.109,3.0,"[[0.109, 3.0]]",208.34,,,,,0.04317,-1.7187,-0.75675,0.0,-0.99929,week,0.12
48152.27,BTC-19FEB21,1613069039151,24.5,0.0001,0.2,1.965e-05,65.05,0.003,0.0,BTC-19FEB21-65000-C,47761.54,5291954877,[],0.0,0.0,0.0,0.005,0.5,"[[0.005, 0.5]]",130.1,,,,,0.18788,-0.80908,0.00768,0.0,0.00079,week,0.03
47761.07,index_price,1613069040154,1.1,0.015,0.4145,0.21459972,179.5,0.044,0.0,BTC-26FEB21-41000-C,47761.07,5271295631,"[[0.044, 0.4]]",0.0,0.044,0.4,0.0,0.0,[],0.0,,,,,31.68184,-195.39196,9.76582,2e-05,0.72743,month,0.19
48152.03,BTC-19FEB21,1613069040153,8.8,0.0001,0.24,0.04036146,107.22,0.031,0.0,BTC-19FEB21-46000-P,47761.07,5292429036,"[[0.027, 0.4]]",81.92,0.027,0.4,0.054,3.0,"[[0.054, 3.0]]",132.5,8.4,-40.3846,0.0305,0.052,25.77079,-182.91505,-3.933,5e-05,-0.35436,week,0.06
49660.65,BTC-26MAR21,1613069040154,1268.2,0.4925,0.892,0.69218852,231.15,0.701,0.0,BTC-26MAR21-16000-C,47761.07,5292411710,"[[0.162, 3.6]]",0.0,0.162,3.6,0.8435,1.8,"[[0.8435, 1.8], [0.849, 1.8]]",500.0,,,,,12.68415,-34.45,15.87287,0.0,0.96635,month,0.65
47761.07,index_price,1613069040151,198.6,0.057,0.4565,0.25681696,52.04,0.3186,0.0,BTC-26FEB21-60000-P,47761.07,5281393603,"[[0.0005, 0.1]]",0.0,0.0005,0.1,0.0,0.0,[],0.0,,,,,3.82458,-6.8382,-23.62798,1e-05,-0.98396,month,0.36
49930.37,BTC-25JUN21,1613069040153,210.0,0.0001,0.2145,0.01476278,163.24,0.0005,0.0,BTC-25JUN21-12000-P,47761.07,5292400084,[],0.0,0.0,0.0,0.0585,5.4,"[[0.0585, 5.4]]",251.39,,,,,18.43793,-11.26796,-7.50843,0.0,-0.02634,month,0.0
48151.36,BTC-19FEB21,1613069041163,2.8,0.0001,0.3605,0.16056232,133.63,0.0425,0.0,BTC-19FEB21-41500-C,47761.34,5292431019,[],0.0,0.0,0.0,0.2395,3.0,"[[0.2395, 3.0]]",304.52,,,,,18.93562,-167.51658,6.44796,3e-05,0.8077,week,0.09
45682.27,SYN.BTC-13FEB21,1613069041167,0.0,0.0001,0.349,0.14931271,82.33,,0.0,BTC-13FEB21-52500-P,47761.34,5292428105,[],0.0,0.0,0.0,0.1665,3.0,"[[0.1665, 3.0]]",240.44,,,,,0.44446,-11.78227,-2.22355,1e-05,-0.99482,day,
45682.27,SYN.BTC-13FEB21,1613069041169,26.6,0.0001,0.2545,0.0545882,73.61,0.0473,0.0,BTC-13FEB21-48000-P,47761.34,5292427742,"[[0.0265, 0.4]]",0.0,0.0265,0.4,0.0805,3.0,"[[0.0805, 3.0]]",191.99,27.4,55.082,0.025,0.0473,7.16108,-169.74582,-1.74435,0.00011,-0.84297,day,
48151.36,BTC-19FEB21,1613069041162,112.0,0.0315,0.431,0.23101457,173.29,0.079,0.0,BTC-19FEB21-38000-C,47761.34,5292428148,[],0.0,0.0,0.0,0.333,3.0,"[[0.333, 3.0]]",419.28,,,,,15.51475,-177.98396,6.25406,2e-05,0.85869,week,0.16
49660.93,BTC-26MAR21,1613069041160,347.8,0.0001,0.347,0.14749565,231.15,0.0525,0.0,BTC-26MAR21-36000-P,47761.34,5292422258,"[[0.0095, 0.4]]",72.39,0.0095,0.4,0.0545,0.1,"[[0.0545, 0.1], [0.0555, 0.1], [0.0785, 8.4]]",133.94,3.6,28.0488,0.0235,0.0705,49.03358,-133.17966,-20.76782,1e-05,-0.21121,month,0.04
45270.88,BTC-12FEB21,1613069041164,22.6,0.0001,0.2615,0.06151098,83.34,0.0965,0.0,BTC-12FEB21-42500-C,47761.34,5292426472,"[[0.02, 88.0]]",0.0,0.02,88.0,0.081,3.0,"[[0.081, 3.0]]",290.98,15.3,63.5593,0.059,0.0965,1.02211,-42.58966,0.62644,4e-05,0.97522,week,0.05
45682.39,SYN.BTC-13FEB21,1613069042169,2.0,0.0001,0.203,0.00328857,124.67,0.001,0.0,BTC-13FEB21-41000-P,47761.15,5292349766,"[[0.0005, 3.6]]",84.77,0.0005,3.6,0.001,1.6,"[[0.001, 1.6], [0.012, 3.0]]",95.73,2.0,-33.3333,0.001,0.002,4.64708,-150.22965,-0.17208,4e-05,-0.08526,day,
48151.24,BTC-19FEB21,1613069042175,180.0,0.096,0.4955,0.29551404,221.46,0.2313,0.0,BTC-19FEB21-35000-C,47761.15,5290393863,[],0.0,0.0,0.0,0.0,0.0,[],0.0,100.0,-0.8573,0.2313,0.2333,14.08989,-206.56821,5.79483,1e-05,0.87711,week,0.23
47761.15,index_price,1613069042175,0.0,0.293,0.6925,0.49276772,250.0,,0.0,BTC-26FEB21-25000-C,47761.15,5266083669,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,11.50953,-98.86025,8.49734,1e-05,0.93899,month,0.46
47761.15,index_price,1613069042165,725.7,0.2415,0.641,0.44102961,250.0,0.4375,0.0,BTC-26FEB21-28000-C,47761.15,5291615552,"[[0.063, 2.9]]",0.0,0.063,2.9,0.0,0.0,[],0.0,0.3,2.5791,0.4265,0.4385,15.93422,-136.8658,8.86331,1e-05,0.90647,month,0.41
48151.24,BTC-19FEB21,1613069042171,217.2,0.0001,0.2665,0.06677784,104.96,0.0662,0.0,BTC-19FEB21-47500-C,47761.15,5292430825,[],0.0,0.0,0.0,0.1365,3.0,"[[0.1365, 3.0]]",228.44,107.6,78.9189,0.032,0.0708,27.2561,-189.3845,4.97212,5e-05,0.5658,week,0.03
48862.46,SYN.BTC-5MAR21,1613069043172,0.0,0.0001,0.2135,0.01399673,48.98,,0.0,BTC-5MAR21-54000-C,47761.32,5292056340,[],0.0,0.0,0.0,0.054,0.4,"[[0.054, 0.4]]",96.05,,,,,34.93297,-39.69548,5.87368,5e-05,0.21757,week,
